year,state,unit,unit_evs,had_popular_vote,candidate,party,on_ballot,raw_votes,evs_awarded,total_evs,evs_to_win,source_url
2004,MT,MT,3,True,Michael Peroutka,,True,1764,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MT,MT,3,True,Others,,True,11,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MT,MT,3,True,Ralph Nader,,True,6168,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NC,NC,15,True,David Cobb,,True,108,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NC,NC,15,True,George W. Bush,Republican,True,1961166,15,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NC,NC,15,True,John Kerry,Democratic,True,1525849,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NC,NC,15,True,Michael Badnarik,,True,11731,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NC,NC,15,True,Others,,True,348,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NC,NC,15,True,Ralph Nader,,True,1805,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ND,ND,3,True,George W. Bush,Republican,True,196651,3,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ND,ND,3,True,John Kerry,Democratic,True,111052,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ND,ND,3,True,Michael Badnarik,,True,851,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ND,ND,3,True,Michael Peroutka,,True,514,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ND,ND,3,True,Others,,True,9,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ND,ND,3,True,Ralph Nader,,True,3756,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-01,1,True,David Cobb,,True,453,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-01,1,True,George W. Bush,Republican,True,169888,1,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-01,1,True,John Kerry,Democratic,True,96314,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-01,1,True,Michael Badnarik,,True,656,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-01,1,True,Michael Peroutka,,True,405,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-01,1,True,Others,,True,30,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-01,1,True,Ralph Nader,,True,2025,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-02,1,True,David Cobb,,True,261,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-02,1,True,George W. Bush,Republican,True,153041,1,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-02,1,True,John Kerry,Democratic,True,97858,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-02,1,True,Michael Badnarik,,True,813,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-02,1,True,Michael Peroutka,,True,305,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-02,1,True,Others,,True,23,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-02,1,True,Ralph Nader,,True,1731,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-03,1,True,David Cobb,,True,264,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-03,1,True,George W. Bush,Republican,True,189885,1,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-03,1,True,John Kerry,Democratic,True,60156,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-03,1,True,Michael Badnarik,,True,572,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-03,1,True,Michael Peroutka,,True,604,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-03,1,True,Others,,True,29,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-03,1,True,Ralph Nader,,True,1942,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-AL,2,True,David Cobb,,True,978,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-AL,2,True,George W. Bush,Republican,True,512814,2,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-AL,2,True,John Kerry,Democratic,True,254328,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-AL,2,True,Michael Badnarik,,True,2041,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-AL,2,True,Michael Peroutka,,True,1314,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-AL,2,True,Others,,True,1013,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NE,NE-AL,2,True,Ralph Nader,,True,5698,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NH,NH,4,True,George W. Bush,Republican,True,331237,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NH,NH,4,True,John Kerry,Democratic,True,340511,4,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NH,NH,4,True,Michael Badnarik,,True,372,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NH,NH,4,True,Michael Peroutka,,True,161,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NH,NH,4,True,Others,,True,978,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NH,NH,4,True,Ralph Nader,,True,4479,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NJ,NJ,15,True,David Cobb,,True,1807,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NJ,NJ,15,True,George W. Bush,Republican,True,1670003,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NJ,NJ,15,True,John Kerry,Democratic,True,1911430,15,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NJ,NJ,15,True,Michael Badnarik,,True,4514,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NJ,NJ,15,True,Michael Peroutka,,True,2750,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NJ,NJ,15,True,Others,,True,1769,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NJ,NJ,15,True,Ralph Nader,,True,19418,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NM,NM,5,True,David Cobb,,True,1226,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NM,NM,5,True,George W. Bush,Republican,True,376930,5,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NM,NM,5,True,John Kerry,Democratic,True,370942,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NM,NM,5,True,Michael Badnarik,,True,2382,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NM,NM,5,True,Michael Peroutka,,True,771,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NM,NM,5,True,Ralph Nader,,True,4053,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NV,NV,5,True,David Cobb,,True,853,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NV,NV,5,True,George W. Bush,Republican,True,418690,5,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NV,NV,5,True,John Kerry,Democratic,True,397190,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NV,NV,5,True,Michael Badnarik,,True,3176,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NV,NV,5,True,Michael Peroutka,,True,1152,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NV,NV,5,True,Others,,True,3688,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NV,NV,5,True,Ralph Nader,,True,4838,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NY,NY,31,True,David Cobb,,True,87,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NY,NY,31,True,George W. Bush,Republican,True,2962567,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NY,NY,31,True,John Kerry,Democratic,True,4314280,31,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NY,NY,31,True,Michael Badnarik,,True,11607,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NY,NY,31,True,Michael Peroutka,,True,207,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NY,NY,31,True,Others,,True,2415,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,NY,NY,31,True,Ralph Nader,,True,99873,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OH,OH,20,True,David Cobb,,True,192,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OH,OH,20,True,George W. Bush,Republican,True,2859768,20,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OH,OH,20,True,John Kerry,Democratic,True,2741167,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OH,OH,20,True,Michael Badnarik,,True,14676,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OH,OH,20,True,Michael Peroutka,,True,11939,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OH,OH,20,True,Others,,True,166,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OK,OK,7,True,George W. Bush,Republican,True,959792,7,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OK,OK,7,True,John Kerry,Democratic,True,503966,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OR,OR,7,True,David Cobb,,True,5315,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OR,OR,7,True,George W. Bush,Republican,True,866831,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OR,OR,7,True,John Kerry,Democratic,True,943163,7,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OR,OR,7,True,Michael Badnarik,,True,7260,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OR,OR,7,True,Michael Peroutka,,True,5257,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,OR,OR,7,True,Others,,True,8956,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,PA,PA,21,True,David Cobb,,True,6319,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,PA,PA,21,True,George W. Bush,Republican,True,2793847,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,PA,PA,21,True,John Kerry,Democratic,True,2938095,21,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,PA,PA,21,True,Michael Badnarik,,True,21185,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,PA,PA,21,True,Michael Peroutka,,True,6318,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,PA,PA,21,True,Others,,True,1170,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,PA,PA,21,True,Ralph Nader,,True,2656,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,RI,RI,4,True,David Cobb,,True,1333,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,RI,RI,4,True,George W. Bush,Republican,True,169046,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,RI,RI,4,True,John Kerry,Democratic,True,259765,4,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,RI,RI,4,True,Michael Badnarik,,True,907,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,RI,RI,4,True,Michael Peroutka,,True,339,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,RI,RI,4,True,Others,,True,1093,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,RI,RI,4,True,Ralph Nader,,True,4651,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SC,SC,8,True,David Cobb,,True,1488,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SC,SC,8,True,George W. Bush,Republican,True,937974,8,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SC,SC,8,True,John Kerry,Democratic,True,661699,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SC,SC,8,True,Michael Badnarik,,True,3608,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SC,SC,8,True,Michael Peroutka,,True,5317,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SC,SC,8,True,Others,,True,2124,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SC,SC,8,True,Ralph Nader,,True,5520,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SD,SD,3,True,George W. Bush,Republican,True,232584,3,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SD,SD,3,True,John Kerry,Democratic,True,149244,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SD,SD,3,True,Michael Badnarik,,True,964,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SD,SD,3,True,Michael Peroutka,,True,1103,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,SD,SD,3,True,Ralph Nader,,True,4320,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TN,TN,11,True,David Cobb,,True,33,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TN,TN,11,True,George W. Bush,Republican,True,1384375,11,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TN,TN,11,True,John Kerry,Democratic,True,1036477,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TN,TN,11,True,Michael Badnarik,,True,4866,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TN,TN,11,True,Michael Peroutka,,True,2570,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TN,TN,11,True,Others,,True,6,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TN,TN,11,True,Ralph Nader,,True,8992,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TX,TX,34,True,David Cobb,,True,1014,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TX,TX,34,True,George W. Bush,Republican,True,4526917,34,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TX,TX,34,True,John Kerry,Democratic,True,2832704,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TX,TX,34,True,Michael Badnarik,,True,38787,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TX,TX,34,True,Michael Peroutka,,True,1636,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TX,TX,34,True,Others,,True,548,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,TX,TX,34,True,Ralph Nader,,True,9159,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
